,Titulo,Autor,Referencia,Texto,link
233,Vuelve Zverev,Yarek Gayosso,¿QUÉ PASÓ AYER? Otros Deportes. Anuncia AMT primera figura. Busca tenista alemán Alexander Zverev conquistar su primer título de Acapulco,"Alexander Zverev es el primer jugador del top ten de la ATP confirmado para el Abierto Mexicano de Tenis 2021 (AMT), que se disputará del 22 al 27 de febrero.""Después de vivir estos tiempos tan complejos, es un honor y un enorme gusto poder confirmar la noticia que tanto medios como aficionados estaban esperando: Alexander Zverev vendrá a Acapulco,"" anunció Raúl Zurutuza, director del torneo.El alemán, séptimo en el ranking ATP, disputó la Final de Acapulco en el 2019 frente al australiano Nick Kyrgios, a la postre campeón, y este año fue eliminado en los Octavos de final ante el estadounidense Tommy Paul. El jugador de 23 años es una de las apuestas del torneo para apoyar a las nuevas generaciones de tenistas en el circuito varonil.Pese a que esta temporada se pausó desde marzo por la pandemia de Covid-19 y volvió hasta agosto, ha sido uno de los mejores años para el tenista teutón en las citas de Grand Slam. En el Abierto de Australia llegó a las Semifinales y en el Abierto de Estados Unidos se instaló en su primera Final de un ""Major"", donde perdió ante el austríaco Dominic Thiem.Zverev clasificó recientemente a las Finales de la ATP y ganó el pasado fin de semana el torneo de Colonia ante el canadiense Félix Auger-Aliassime.El AMT permitirá hasta el momento solo el 50 por ciento de aforo y, como parte de las medidas de salud e higiene, el comité organizador presentó el programa AMT Safety, que dará seguimiento a todas las cuestiones del Covid-19 y podrá ser consultado por jugadores y público. Twitter: @YGayossoCANCHA    ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2189997&TipoTrans=8
234,Alista Paola temporada,Yarek Gayosso,¿QUÉ PASÓ AYER? Otros Deportes. Mantiene la mira en Tokio 2020,"Paola Espinosa afina detalles junto a Melany Hernández para la Copa del Mundo, del 18 al 23 de abril, en Tokio.La doble medallista olímpica anunció que ya recuperó el peso ideal que necesitaba para competir en el trampolín de 3 metros luego del desajuste que tuvo por su maternidad. Además, pese a la pandemia y al incendio en el Code Jalisco, han comenzado a entrenar juntas en el nuevo complejo que les fue asignado, el Centro acuático Scotiabank, como parte de la etapa general de preparación.""El trabajo que estamos haciendo es muy dirigido, lo primero era que yo subiera de peso, estamos haciendo estribos y salidas hacia atrás, cada una por su lado para que cuando estemos juntas, se vea reflejada en el trabajo. Es fácil cuando alguien tiene el mismo sueño que yo. Estamos listas para enfrentar lo que sea"", aseveró Espinosa, nominada al Premio Nacional de Deportes 2020.Espinosa y Hernández obtuvieron bronce y plaza olímpica para Tokio 2020 en los Campeonatos Mundiales de Natación FINA 2019, que se realizaron en Gwangju, Corea del Sur, un pase histórico en la prueba de trampolín 3 metros sincronizados femenil, donde México ha estado ausente desde Atenas 2004.Después de la Copa del Mundo habrá un selectivo interno de la Federación Mexicana de Natación para la asignación de las plazas olímpicas. Twitter: @YGayossoCANCHA  ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2189998&TipoTrans=8
235,Honran a Kobe,,¿QUÉ PASÓ AYER? Otros Deportes,"BASQUETBOL. El Museo Nacional de Arte y Cultura Afroamericana de Estados Unidos inauguró un espacio dedicado al ex jugador Kobe Bryant, fallecido en enero pasado, por la huella que dejó en el basquetbol y en la cultura estadounidense. El área estará en la sala ""Deportes: nivelando el campo de juego"".   ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2189999&TipoTrans=8
236,Señalan a rusos ,,¿QUÉ PASÓ AYER? Otros Deportes,"JUEGOS OLÍMPICOS. Gran Bretaña y Estados Unidos acusaron a la inteligencia militar rusa de perturbar con ciberataques los Juegos Olímpicos y Paralímpicos de Tokio 2020 el próximo año a través de operaciones de ""ciberreconocimiento"" contra los organizadores, miembros de logística y patrocinadores.      ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190000&TipoTrans=8
237,Avanza Zarazúa,Yarek Gayosso,,"La tenista mexicana Renata Zarazúa (148) venció por 7-5 y 6-1 a la estadounidense Catherine Harrison (201) en la primera ronda de la qualy del ITF 80k de Macon, Georgia.Hoy disputa la ronda final de la qualy ante la estadounidense Asia Muhammad (198). Este es el primer torneo de la raqueta tricolor número uno después de su eliminación en la segunda ronda de Roland Garros, el cual forma parte de su pretemporada de cara a la clasificación al próximo Abierto de Australia.Twitter @YGayossoCANCHA  ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190001&TipoTrans=8
238,Arranca Vuelta sana,,Superan pedalistas Covid-19,"IRÚN, España (EFE).- Ninguno de los 176 ciclistas inscritos en la edición 75 de la Vuelta a España, que inicia hoy, arrojó positivo en los test PCR por coronavirus realizados siguiendo el protocolo previo al comienzo de la carrera.La organización de la rodad española realizó un total de 500 test de los que tan solo un miembro del cuerpo técnico del Bahrain McLaren y otro del Sunweb obtuvieron un resultado positivo por lo que ya se encuentran aislados.Una vez suspendida la salida en Utrecht y las tres etapas de periplo por los Países Bajos, la Vuelta empieza este martes sin ningún tipo de concesión desde Irún hasta Arrate-Eibar, con trayecto de 173 kilómetros, con un primer final de un elevado nivel de exigencia.La carrera presenta en estos tres primeros días jornadas consecutivas de media montaña que deben suponer un parámetro para determinar los principales favoritos en la general.Entre los favoritos están el británico Chris Froome (Ineos) ganador de cuatro Tours, dos Vueltas y un Giro, el local Alejandro Valverde (Movistar), campeón de una Vuelta; el ecuatoriano Richard Carapaz, ganador de un Giro, y el esloveno Primoz Roglic vigente campeón de la Vuelta.   ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190002&TipoTrans=8
239,Abandona Guerra Jr.,Sineli Santos,,"El piloto de rally, Benito Guerra se despidió de la Carrera Panamericana tras sufrir un choque en la etapa de Mil Cumbres rumbo a Guanajuato. La falta de refacciones para el Mini Cooper lo obligó a retirarse a 2 días del final en Torreón.""Veníamos muy bien en el tercer día, el equipo de ingenieros y mecánicos logró arreglar la falla por lo que el coche estaba bastante bien, sin embargo, saliendo de una curva se rompió una horquilla de la suspensión y eso nos llevó a dar un golpe contra el cerro"", dijo Guerra Jr.Twitter: @SSantosCANCHA  ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190003&TipoTrans=8
240,Desairan a Roger,,,"TENIS. La iniciativa municipal para rebautizar como 'Roger Federer Arena' un pabellón polideportivo de Basilea, la ciudad natal del exitoso tenista, fracasó al no lograr reunirse las firmas necesarias.La iniciativa, lanzada en marzo, requería de tres mil firmas como mínimo, pero sólo consiguió mil 200.      ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190004&TipoTrans=8
241,Tabla / Tenis,,Abierto Europeo,"PRIMERA RONDAFrances Tiafoe (EU) 67(8)Dusan Lajovic (Srb,6)36 (6) Feliciano López (Esp) 66Tommy Paul (EU) 32 CAMPEONATO HULKSSteve Johnson (EU) 7 (7) 6Marin Cilic (Cro,9) 6(3)4 Adrian Mannarino (Fra,8) 66Alexei Popyrin (Aus)22 Gilles Simon (Fra) 67Jordan Thompson (Aus)3 5  ABIERTO DE OSTRAVAAnett Kontaviet (Est,8) 467(8)Ekaterina Alexandrova (Rus)6 2 6(6)Maria Sakkari (Gre)6 6Kristyna Pliskova (RCh) 3 3   ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190005&TipoTrans=8
242,Tabla / Ciclismo,,Giro de Italia,"POSICIONES GENERALCICLISTA (PAÍS/EQ)Tiempo1. J. Almeida (Por/DQT) 59h27'38"" 2. W. Kelderman (Ndl/SUN)a 15""3. J. Hindley (Aus/SUN) a 2'56""    ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190006&TipoTrans=8
243,Tabla / Golf,,PGA,RANKING PGAPOS. JUGADOR (PAÍS)PTS.1. Dustin Johnson (EU)10.062. Jon Rahm (Esp) 9.853. Justin Thomas (EU)8.654. Rory McIlroy (Irl)7.775. Bryson DeChambeau (EU) 7.516. Collin Morikawa (EU) 7.497. Webb Simpson (EU) 7.118. Xander Schauffele (EU)6.6021. Abraham Ancer (Méx) 3.9626. Tiger Woods (EU)3.62 RANKING LPGA1.Jin Young Ko (Cor) 7.972. Sei young Kim (Cor)6.873. Nelly Korda (EU) 6.594. In Bee Park (Cor) 6.185. Danielle Kang (EU) 6.156. Nasa Hataoka (Jap)5.917. Brooke Henderson (Can)5.778. Sung Hyun Park (Cor) 5.239. Minjee Lee (Aus) 5.1548. Gaby López (Méx) 2.11              ,https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190010&TipoTrans=8
244,Natalie Gibson: Artística,,SPF Top,"A Natalie Gibson le encanta el baile, la música y la actuación.Y dado que su personalidad es extrovertida, es incomprensible para ella verse en un lugar en donde no tenga acceso a las redes sociales, como le ocurrió hace poco en un viaje a la Isla Catalina.""Fue divertido, pero no tenía CONEXIÓN A INTERNET. Tampoco tenía servicio celular. Lo siento mucho por la falta de publicaciones"", posteó Natalie al recuperar su señal digital.  CONÓCELA 9 de septiembre  de 1997Los Ángeles,  CaliforniaModeloAbrió en 2013 su cuenta de Instagram  Instagram: 763,617 mil seguidores@nataliengibson  ""Lo mejor de mí está por llegar"".     ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190015&TipoTrans=8
245,Rafael Quiroz / Phil y su magia ahora con los veteranos,Rafael Quiroz,,"Gran revuelo ha causado el debut de Phil Mickelson en la Gira para mayores de 50 años. El zurdo de California se ha convertido en una de las figuras más emblemáticas del golf en los últimos 30 años. Sin lugar a dudas, y en mi opinión, Phil debe de estar entre los 10 golfistas más importantes de la historia.Ganador de 44 torneos en el PGA Tour y cinco ""Majors"", incluidos tres Masters de Augusta. Sin embargo, el único torneo que le falta para ganar el Grand Slam del golf es el US Open, el cual ha terminado seis veces en segundo lugar, pero definitivamente la edición de 2006 debe ser el trago más amargo de su carrera.Mickelson empezó a destacar en el golf desde muy temprana edad; en realidad es diestro, pero aprendió golf al ver a su padre reflejado en un espejo y ahí es como empezó a jugar de zurdo. Después de una gran carrera colegial en la Universidad de Arizona, que le significó ganar tres veces el título individual de NCAA, 16 victorias colegiales y además el título del US Amateur. Aunque, probablemente el más relevante fue el Northern Telecom Open, torneo del PGA Tour, y que hasta la fecha es el último amateur en haber logrado un título del Tour.Ha pasado más de 25 años dentro de los primeros 50 del ranking mundial, además fue inducido al Salón de la Fama del golf en 2012.Pues bien, en junio Phil llegó a la edad de 50 años, lo cual lo hace elegible para el Champions Tour, la gira de veteranos para mayores de 50.En lo personal siempre pensé que Phil tardaría algún tiempo en incorporarse a la gira como lo hizo en su momento Jack Nicklaus y Vijay Singh, pues creo que él puede ser todavía muy competitivo en el PGA Tour.Probablemente motivado por la camada de nuevos integrantes -como Ernie Els, Jim Furyk, Mike Weir, David Toms y Ken Duke, que le dan nuevos bríos a los veteranos- es que Phil decidió incorporarse casi de inmediato, ganando el Charles Schwab Series en su debut y la semana pasada el Dominion Energy Charity Classic.Confieso que este domingo esperé con gran interés ver la final del torneo, ya que en la última ronda salía con desventaja de tres golpes respecto al canadiense y ex campeón del Masters, Mike Weir. Desde un inicio Phil hizo alarde del arma más importante que tiene con los veteranos, que es su distancia; poco a poco fue intimidando a Weir hasta terminar ganado por una ventaja de tres.El mismo Tiger Woods declaró que Phil debía ganar en cada uno de los torneos que se presentará en ese circuito, ya que tenía a su favor la experiencia y la potencia que se necesita.Además, el carisma de Phil es algo que necesita el Tour de veteranos, pues le inyecta nuevos bríos a este grupo de leyendas, que, a su vez, estaban esperando la llegada de la nueva camada de novatos que logrará un mayor interés en la gira.Me parece que Phil se siente muy cómodo y también creo que le faltan todavía un par de victorias más en el PGA Tour. Instagram: @wipita        ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2189906&TipoTrans=8
246,Figuras a Mayakoba,Willebaldo Nava,"BAJO PAR. Confirman a Finau, Fowler, Ancer... Amarra torneo PGA en Riviera Maya a varios destacados jugadores para su edición de 2020","Tony Finau, Rickie Fowler y Victor Hovland son algunas de las figuras confirmadas ayer para la edición de 2020 del Mayakoba Golf Classic, que se jugará del 3 al 6 de diciembre.Pese a ser un año marcado por la pandemia, el torneo pionero del PGA Tour en México alista su edición 14, la cual tendrá algunas particularidades de la nueva normalidad, como que en este año se disputará sin público.El field empieza a tomar forma y hasta ahora Finau es el jugador mejor situado en el ranking mundial, en el número 17, quien regresa al País para jugar por quinta ocasión el certamen.Por su lado, Fowler, uno de los golfistas más mediáticos de los últimos años aparecerá por tercer año en el campo El Camaleón de la Riviera Maya.Para el golf mexicano el Mayakoba Golf Classic representa una gran oportunidad para el desarrollo de los tricolores, y este año no es la excepción.Ayer fue confirmada la participación de Abraham Ancer y Carlos Ortiz, los dos nacionales que juegan de tiempo completo en el PGA Tour.Además, el certamen otorgará tres exenciones a mexicanos, siendo Roberto Díaz el primero en recibirla por ser el mejor del ranking mundial después de los jugadores miembros del circuito.En tanto, Aaron Terrazas tendrá oportunidad de jugar un torneo PGA pues obtuvo invitación tras haber terminado como el mejor mexicano en el Latin America Amateur Championship 2020, que se jugó en Mayakoba en enero.La última exención la recibirá el ganador del torneo clasificatorio exclusivo para mexicanos, que se disputará el lunes 9 de noviembre en El Camaleón.Twitter: @WNavaCANCHA  Toma forma · La edición 14 del Mayakoba Golf Classic tiene entre sus figuras confirmadas a...GOLFISTA (PAÍS) RANKING*Tony Finau (EU)17Abraham Ancer (Méx)21Viktor Hovland (Nor) 24Billy Horschel (EU) 38Brendon Todd (EU)41Rickie Fowler (EU)45Graeme McDowell (IrN)65Cameron Champ (EU)79Martin Laird (Esc)87Emiliano Grillo (Arg) 158Carlos Ortiz (Méx)162Jhonattan Vegas (Ven) 195 *Ranking mundial al 19 de octubre.     ",https://www.reforma.com/libre/online07/aplicacionEI/webview/iWebView.aspx?Coleccion=1066&folio=2190018&TipoTrans=8
